subject_id,ssim,psnr,mae,lpips
sub-stroke0092-00030,0.8283856,19.772635904441373,0.049822401255369186,0.1492602825164795
sub-stroke0092-00031,0.8314138,19.90223666901901,0.04859715327620506,0.13865481317043304
sub-stroke0092-00032,0.8335239,19.83144290602049,0.04898831620812416,0.1295851618051529
sub-stroke0092-00033,0.82356936,17.263904875241565,0.06684253364801407,0.12556733191013336
sub-stroke0092-00034,0.84315616,18.271844762419327,0.05901651456952095,0.11054201424121857
sub-stroke0092-00035,0.8694473,20.121055358488455,0.04597119987010956,0.09770123660564423
sub-stroke0092-00036,0.8687287,20.571047223219416,0.04390014335513115,0.09909434616565704
sub-stroke0092-00037,0.88364977,26.511331396097816,0.019142720848321915,0.07986239343881607
sub-stroke0092-00038,0.8716642,21.547579255271764,0.038623761385679245,0.08378278464078903
sub-stroke0092-00039,0.87763137,21.972507071937223,0.03361355885863304,0.08579223603010178
sub-stroke0092-00040,0.89222187,27.64494324951873,0.01532772183418274,0.07146956026554108
sub-stroke0092-00041,0.8783452,21.62308204756674,0.03599075973033905,0.07086945325136185
sub-stroke0092-00042,0.8858436,24.037277834645995,0.026007920503616333,0.06603754311800003
sub-stroke0092-00043,0.87533164,20.101946641455424,0.04292692616581917,0.08040858805179596
sub-stroke0092-00044,0.8942029,24.321025838379352,0.02212267369031906,0.06475881487131119
sub-stroke0092-00045,0.89484596,25.043650753738742,0.018831798806786537,0.05937088280916214
sub-stroke0092-00046,0.8924358,24.92513766409134,0.01927843503654003,0.06733318418264389
sub-stroke0092-00047,0.891316,23.29342842626525,0.02555781416594982,0.07356148958206177
sub-stroke0092-00048,0.89052224,23.002143452792765,0.026470767334103584,0.0712943747639656
sub-stroke0092-00049,0.89087224,20.830463344745294,0.033404119312763214,0.08488543331623077
sub-stroke0092-00050,0.8911173,20.301345091266484,0.03414043411612511,0.09505675733089447
sub-stroke0092-00051,0.8880372,20.616949847536134,0.03236747905611992,0.09078438580036163
sub-stroke0092-00052,0.89360875,21.761995145685393,0.026460714638233185,0.08765562623739243
sub-stroke0092-00053,0.9001765,23.827325357108045,0.018930714577436447,0.15676410496234894
sub-stroke0092-00054,0.8917257,20.769311966206935,0.027626430615782738,0.21157239377498627
sub-stroke0092-00055,0.8800876,17.40712385737166,0.039105288684368134,0.2750999629497528
sub-stroke0092-00056,0.85800284,14.627254435311773,0.05665983632206917,0.3272036015987396
sub-stroke0092-00057,0.8402321,13.012427573428909,0.06882762163877487,0.3693331480026245
sub-stroke0092-00058,0.8279422,11.504349979271499,0.0892496109008789,0.39877963066101074
sub-stroke0092-00059,0.8132427,10.563149682130554,0.1037706509232521,0.4399946928024292
sub-stroke0092-00060,0.80529475,9.870767148227959,0.11420411616563797,0.4929508566856384
sub-stroke0092-00061,0.78796846,9.21450218770637,0.12784020602703094,0.5375659465789795
sub-stroke0092-00062,0.77237767,8.574921116193652,0.14547112584114075,0.577885091304779
sub-stroke0092-00063,0.7626973,8.012391390842943,0.1633979231119156,0.618615984916687
sub-stroke0092-00064,0.7537144,7.510149220430888,0.18217676877975464,0.6571754813194275
sub-stroke0092-00065,0.7306444,7.048819824243093,0.20217393338680267,0.6585996150970459
sub-stroke0092-00066,0.7120359,6.645669081358486,0.2212437242269516,0.6978339552879333
sub-stroke0092-00067,0.69197917,6.272330786714621,0.24069589376449585,0.7114042043685913
sub-stroke0092-00068,0.6708252,5.924881847219339,0.2603015601634979,0.7410649061203003
sub-stroke0093-00000,0.9009659,12.14173208619515,0.06317946314811707,0.4450216293334961
sub-stroke0093-00001,0.9014923,12.59930213520511,0.05739111825823784,0.4013327658176422
sub-stroke0093-00002,0.8968999,13.066019694039472,0.052932258695364,0.3384464979171753
sub-stroke0093-00003,0.8997664,13.598762883380937,0.047565121203660965,0.29338282346725464
sub-stroke0093-00004,0.90022284,14.095139745002998,0.04454309865832329,0.3038833439350128
sub-stroke0093-00005,0.8933781,14.740230851535681,0.04065629467368126,0.28047263622283936
sub-stroke0093-00006,0.8951566,16.821384943416547,0.030900249257683754,0.27810603380203247
sub-stroke0093-00007,0.8798701,18.565684301845412,0.027345726266503334,0.30179595947265625
sub-stroke0093-00008,0.8724594,19.751422220569673,0.024037620052695274,0.28155216574668884
sub-stroke0093-00009,0.8649966,21.821222524217294,0.02060523070394993,0.23755119740962982
sub-stroke0093-00010,0.8627575,23.373609614668133,0.018205711618065834,0.1984080970287323
sub-stroke0093-00011,0.86925286,24.967430375443346,0.015805771574378014,0.1687866747379303
sub-stroke0093-00012,0.8626399,24.342578797260266,0.017423085868358612,0.16292515397071838
sub-stroke0093-00013,0.85578567,24.908198873257824,0.016421450302004814,0.11383021622896194
sub-stroke0093-00014,0.84864336,24.53272888064193,0.019134702160954475,0.12461342662572861
sub-stroke0093-00015,0.8486405,24.432476267108754,0.019909609109163284,0.12868982553482056
sub-stroke0093-00016,0.83654517,23.52813872261358,0.022834986448287964,0.13055460155010223
sub-stroke0093-00017,0.83073777,23.25842632389145,0.023403272032737732,0.13498011231422424
sub-stroke0093-00018,0.8317961,22.50297868700684,0.02538440190255642,0.12685257196426392
sub-stroke0093-00019,0.829335,22.1798927397493,0.027285709977149963,0.13207539916038513
sub-stroke0093-00020,0.82730216,22.011361433638214,0.029848463833332062,0.1419459879398346
sub-stroke0093-00021,0.83250755,21.673198651609145,0.030761122703552246,0.13248777389526367
sub-stroke0093-00022,0.83399326,22.022975245853253,0.02955394797027111,0.12249194085597992
sub-stroke0093-00023,0.8378412,22.70554625834885,0.02660205401480198,0.11315108835697174
sub-stroke0093-00024,0.8409187,23.387917839203396,0.025382669642567635,0.09940499067306519
sub-stroke0093-00025,0.8430844,23.19405874992021,0.026129931211471558,0.09510260820388794
sub-stroke0093-00026,0.8502653,23.50051947766335,0.025201596319675446,0.10940134525299072
sub-stroke0093-00027,0.84475523,22.850899934912494,0.027278468012809753,0.10557451099157333
sub-stroke0093-00028,0.8445952,23.60031692416108,0.025034287944436073,0.09760275483131409
sub-stroke0093-00029,0.85359025,24.389411222943508,0.022999243810772896,0.09905353933572769
sub-stroke0093-00030,0.84267,20.961930564263778,0.03670301288366318,0.10424459725618362
sub-stroke0093-00031,0.856034,24.19009228918576,0.023561425507068634,0.10020232945680618
sub-stroke0093-00032,0.8446539,21.333639733477558,0.03437565639615059,0.09914989024400711
sub-stroke0093-00033,0.8442142,19.985910295919197,0.041432756930589676,0.10679653286933899
sub-stroke0093-00034,0.8552347,19.79486605697044,0.04308142885565758,0.09932559728622437
sub-stroke0093-00035,0.8845937,26.32776259418157,0.017776429653167725,0.08589538931846619
sub-stroke0093-00036,0.88430685,24.73703762805599,0.02254740707576275,0.08176477253437042
sub-stroke0093-00037,0.8914202,26.837546665853832,0.015512202866375446,0.07887386530637741
sub-stroke0093-00038,0.8886747,26.43019476237663,0.01565617509186268,0.08695080876350403
sub-stroke0093-00039,0.88231677,24.894643282392916,0.021111221984028816,0.08692517876625061
sub-stroke0093-00040,0.87720346,24.998069575597192,0.02068098448216915,0.07799256592988968
sub-stroke0093-00041,0.8587654,20.73138662190061,0.037325095385313034,0.09625651687383652
sub-stroke0093-00042,0.8671233,23.25021669182206,0.026028504595160484,0.12244722247123718
sub-stroke0093-00043,0.85766315,18.721019575384727,0.049236882477998734,0.14177517592906952
sub-stroke0093-00044,0.8618186,19.366348535692072,0.044772934168577194,0.17038165032863617
sub-stroke0093-00045,0.8829923,22.974970506242975,0.026408834382891655,0.19442366063594818
sub-stroke0093-00046,0.87313765,21.296503629576613,0.029307886958122253,0.22327066957950592
sub-stroke0093-00047,0.85517603,18.769262335633098,0.03896520659327507,0.2668040096759796
sub-stroke0093-00048,0.85333425,17.38539688315647,0.04221867397427559,0.30134302377700806
sub-stroke0093-00049,0.8486554,16.218105119060255,0.04519916698336601,0.3229748010635376
sub-stroke0093-00050,0.8260878,14.56624668138888,0.061311546713113785,0.34925463795661926
sub-stroke0093-00051,0.8145686,13.392818772117154,0.07410697638988495,0.36821046471595764
sub-stroke0093-00052,0.8097895,12.90949582073692,0.07722419500350952,0.3699691891670227
sub-stroke0093-00053,0.8057601,12.448282670087536,0.08013216406106949,0.3924529552459717
sub-stroke0093-00054,0.801871,11.864193830291107,0.0876772478222847,0.4243967831134796
sub-stroke0093-00055,0.7910264,11.345578452238843,0.0949554443359375,0.43785005807876587
sub-stroke0093-00056,0.789254,11.133131955714026,0.09538670629262924,0.4629948139190674
sub-stroke0093-00057,0.7837829,10.667701774128748,0.10367325693368912,0.4767071306705475
sub-stroke0093-00058,0.7841677,10.379942582857378,0.10671674460172653,0.4918258488178253
sub-stroke0093-00059,0.7761936,10.021871411087986,0.11355818063020706,0.5176793932914734
sub-stroke0093-00060,0.7753406,9.567099487926182,0.12357327342033386,0.5456965565681458
sub-stroke0093-00061,0.7747167,9.279634912944434,0.12969659268856049,0.5638396739959717
sub-stroke0093-00062,0.7702983,9.01391103849684,0.1360282599925995,0.5759970545768738
sub-stroke0093-00063,0.76751214,8.827235804689668,0.13960419595241547,0.5827922821044922
sub-stroke0093-00064,0.7668955,8.616573976715474,0.14482466876506805,0.6294113993644714
sub-stroke0093-00065,0.7699775,8.383631028309253,0.15066833794116974,0.6760256290435791
sub-stroke0093-00066,0.7725579,8.157411819535412,0.15689529478549957,0.6877890825271606
sub-stroke0093-00067,0.77551866,7.935858196756911,0.16401611268520355,0.6825894713401794
sub-stroke0093-00068,0.7714866,7.720023889227483,0.1721186488866806,0.685943603515625
sub-stroke0094-00000,0.81381816,8.40689027356956,0.14709143340587616,0.4521908462047577
sub-stroke0094-00001,0.8218673,8.659460648041089,0.1384311318397522,0.4079473912715912
sub-stroke0094-00002,0.82901543,8.930848268160297,0.1302006095647812,0.4415886402130127
sub-stroke0094-00003,0.84016323,9.293803216106122,0.12016589194536209,0.4068388342857361
sub-stroke0094-00004,0.85163075,9.648315272305062,0.1105760708451271,0.4091462790966034
sub-stroke0094-00005,0.8498104,10.000098164712444,0.10354883223772049,0.4229617714881897
sub-stroke0094-00006,0.84716374,10.41289592378967,0.09570971131324768,0.41620948910713196
sub-stroke0094-00007,0.8551281,10.897396999721614,0.08686996251344681,0.3436214029788971
sub-stroke0094-00008,0.8623908,11.390487383609333,0.07935330271720886,0.34718549251556396
sub-stroke0094-00009,0.8611765,11.98059020934946,0.07098796218633652,0.34371417760849
sub-stroke0094-00010,0.86354184,12.671234520708008,0.06214156746864319,0.3169195353984833
sub-stroke0094-00011,0.8562782,16.054772701581165,0.041732970625162125,0.3096037209033966
sub-stroke0094-00012,0.8520853,18.39052337123045,0.034791894257068634,0.24909240007400513
sub-stroke0094-00013,0.8520753,18.56440698215266,0.03202066197991371,0.2379012554883957
sub-stroke0094-00014,0.85090786,18.635373755269118,0.029273899272084236,0.23634618520736694
sub-stroke0094-00015,0.83991116,20.870467861017858,0.026578659191727638,0.2428402304649353
sub-stroke0094-00016,0.84943104,24.86683428943362,0.018872728571295738,0.1798333078622818
sub-stroke0094-00017,0.8528373,25.042653474445046,0.02102368138730526,0.12983986735343933
sub-stroke0094-00018,0.8666685,26.2254992074887,0.017531031742691994,0.09788231551647186
sub-stroke0094-00019,0.8529232,24.639229345575,0.022114410996437073,0.11666165292263031
sub-stroke0094-00020,0.8597257,26.38657419658292,0.017522774636745453,0.1218370795249939
sub-stroke0094-00021,0.85328275,25.42488708417676,0.020775888115167618,0.1137874647974968
sub-stroke0094-00022,0.84754115,22.94927018374604,0.02950361929833889,0.10670891404151917
sub-stroke0094-00023,0.8449008,23.654472252204005,0.0268862247467041,0.13885217905044556
sub-stroke0094-00024,0.8282466,21.17822294696161,0.036570172756910324,0.1754504293203354
sub-stroke0094-00025,0.8518703,25.81852178624984,0.01917114481329918,0.15241456031799316
sub-stroke0094-00026,0.8498604,25.351911047619353,0.0205584354698658,0.15460336208343506
sub-stroke0094-00027,0.84988517,25.190527827633584,0.020953848958015442,0.15357372164726257
sub-stroke0094-00028,0.833479,23.037697067169802,0.027765370905399323,0.16425663232803345
sub-stroke0094-00029,0.8311546,22.174916350662116,0.03146691620349884,0.16144326329231262
sub-stroke0094-00030,0.8321173,22.22744150045147,0.030348295345902443,0.16962824761867523
sub-stroke0094-00031,0.8365674,21.993612157993137,0.03037821501493454,0.17833544313907623
sub-stroke0094-00032,0.84169006,22.501306618964577,0.026579255238175392,0.16893897950649261
sub-stroke0094-00033,0.84149307,22.009463768740947,0.026072004809975624,0.17000845074653625
sub-stroke0094-00034,0.8454377,22.390590938021365,0.023675955832004547,0.1633455604314804
sub-stroke0094-00035,0.8368645,21.495142904109443,0.02819291688501835,0.17271184921264648
sub-stroke0094-00036,0.8434884,21.21501436297978,0.029907824471592903,0.1752578616142273
sub-stroke0094-00037,0.83936363,21.867217138905147,0.025487201288342476,0.16183891892433167
sub-stroke0094-00038,0.8318564,21.20852514107071,0.027629179880023003,0.17187128961086273
sub-stroke0094-00039,0.84170705,21.329391320226144,0.026578836143016815,0.17210814356803894
sub-stroke0094-00040,0.8452986,21.224807625146358,0.02597069926559925,0.1615474671125412
sub-stroke0094-00041,0.8502019,21.10618574569211,0.025668159127235413,0.16738197207450867
sub-stroke0094-00042,0.85222626,20.86854930810528,0.02466454543173313,0.16438212990760803
sub-stroke0094-00043,0.85909057,20.820585080811863,0.023812508210539818,0.1609657257795334
sub-stroke0094-00044,0.8648781,20.670357859301937,0.02267749421298504,0.1547829806804657
sub-stroke0094-00045,0.8667257,20.3850914525447,0.022670073434710503,0.1496165692806244
sub-stroke0094-00046,0.87612396,20.199673851984663,0.022485172376036644,0.1476786732673645
sub-stroke0094-00047,0.87417406,19.93347460001661,0.022829541936516762,0.15982265770435333
sub-stroke0094-00048,0.8773983,19.539183069208008,0.02511213719844818,0.15898557007312775
sub-stroke0094-00049,0.8750554,19.196095989782023,0.02614099718630314,0.16528911888599396
sub-stroke0094-00050,0.87160134,18.88219193832237,0.026857802644371986,0.16009670495986938
sub-stroke0094-00051,0.87051505,17.9073258482636,0.036294855177402496,0.1709294319152832
sub-stroke0094-00052,0.86799145,18.123084038913685,0.031120389699935913,0.2141813337802887
sub-stroke0094-00053,0.858723,17.293328809467575,0.03610887750983238,0.26907438039779663
sub-stroke0094-00054,0.8495887,15.836580827744715,0.04509073868393898,0.3418971002101898
sub-stroke0094-00055,0.840586,14.512554469577111,0.05232514068484306,0.3811032772064209
sub-stroke0094-00056,0.83188343,13.447662380619237,0.060848578810691833,0.39873984456062317
sub-stroke0094-00057,0.8216443,12.586967718067136,0.06972147524356842,0.4039875566959381
sub-stroke0094-00058,0.81164837,11.769301160529256,0.08265907317399979,0.42017287015914917
sub-stroke0094-00059,0.80613405,11.03437307074637,0.09707126766443253,0.43541818857192993
sub-stroke0094-00060,0.7935467,10.47369089179796,0.10798471421003342,0.46275556087493896
sub-stroke0094-00061,0.7890261,10.014172534134877,0.1169043481349945,0.4687575697898865
sub-stroke0094-00062,0.78118354,9.547342018437583,0.12818029522895813,0.4805692434310913
sub-stroke0094-00063,0.7700526,9.172782095831632,0.1360524445772171,0.5008275508880615
sub-stroke0094-00064,0.75943214,8.837999200549683,0.14380291104316711,0.5387610197067261
sub-stroke0094-00065,0.76091796,8.569998437715544,0.1488073617219925,0.5581496953964233
sub-stroke0094-00066,0.75537616,8.269782832945262,0.15736065804958344,0.5890926122665405
sub-stroke0094-00067,0.7554624,8.007417195328333,0.16461463272571564,0.6148518323898315
sub-stroke0094-00068,0.7537964,7.744721789220765,0.1726752668619156,0.6718956828117371
sub-stroke0094-00069,0.7564581,7.488357176655466,0.18172751367092133,0.6840022802352905
sub-stroke0094-00070,0.75146645,7.239102156980367,0.19181936979293823,0.6855143904685974
sub-stroke0094-00071,0.73922396,7.00035002829146,0.20252813398838043,0.6944597363471985
sub-stroke0094-00072,0.7282284,6.773191878137915,0.21322496235370636,0.7058514356613159
sub-stroke0094-00073,0.7124333,6.564648250799672,0.2239282727241516,0.6873382329940796
sub-stroke0094-00074,0.6994465,6.361230011366008,0.2346327304840088,0.6885910034179688
sub-stroke0094-00075,0.6880861,6.15404185502903,0.24582715332508087,0.717176616191864
sub-stroke0094-00076,0.9595706,21.831971828235712,0.012602623552083969,0.20024411380290985
sub-stroke0094-00077,0.9591554,21.87713323933916,0.01243998110294342,0.20226332545280457
sub-stroke0094-00078,0.9592116,21.965842496500088,0.012343103997409344,0.2000088393688202
sub-stroke0094-00079,0.9597585,21.869436817117204,0.012499880976974964,0.2036183774471283
sub-stroke0094-00080,0.9587899,22.007551392497568,0.012265432626008987,0.21249239146709442
sub-stroke0094-00081,0.95893675,21.85037888910664,0.012520826421678066,0.2071225345134735
sub-stroke0094-00082,0.957439,21.834927099509045,0.012568396516144276,0.21249140799045563
sub-stroke0094-00083,0.9577232,21.645288659900416,0.012864296324551105,0.20991221070289612
sub-stroke0094-00084,0.95995736,21.96601236735539,0.012387744151055813,0.19476327300071716
sub-stroke0094-00085,0.9594237,21.91499441393895,0.01239731814712286,0.20275191962718964
sub-stroke0094-00086,0.96020144,22.056523158852958,0.012192669324576855,0.20305436849594116
sub-stroke0094-00087,0.96044856,22.172786688151046,0.011938179843127728,0.19667530059814453
sub-stroke0094-00088,0.95984966,21.939867234097385,0.01233436819165945,0.19946902990341187
sub-stroke0095-00000,0.8867386,12.673002513429307,0.06177075207233429,0.28665778040885925
sub-stroke0095-00001,0.9263182,16.001006713794656,0.030662745237350464,0.1949630081653595
sub-stroke0095-00002,0.9339247,20.56480160248716,0.014680929481983185,0.18319019675254822
sub-stroke0095-00003,0.9325921,23.217284333053524,0.012703093700110912,0.1475626826286316
sub-stroke0095-00004,0.9386355,24.64935369985387,0.012190636247396469,0.06182771176099777
sub-stroke0095-00005,0.9315035,24.46092136178454,0.012551821768283844,0.07058457285165787
sub-stroke0095-00006,0.93500847,25.487321807221047,0.011097028851509094,0.06338108330965042
sub-stroke0095-00007,0.932997,23.829204793642585,0.01583419367671013,0.06074364483356476
sub-stroke0095-00008,0.925062,22.187329507423183,0.020819511264562607,0.11532354354858398
sub-stroke0095-00009,0.9109426,21.47608418052423,0.023817474022507668,0.15181143581867218
sub-stroke0095-00010,0.9011771,22.202091414302934,0.022450288757681847,0.17001894116401672
sub-stroke0095-00011,0.8939926,25.9033086125319,0.013545616529881954,0.1945566087961197
sub-stroke0095-00012,0.8764932,25.970355001716197,0.013316616415977478,0.16432079672813416
sub-stroke0095-00013,0.86299974,24.20764496143388,0.017440197989344597,0.147347092628479
sub-stroke0095-00014,0.85200495,23.19070919575269,0.02398705668747425,0.14965403079986572
sub-stroke0095-00015,0.8380876,22.129691116221267,0.029674096032977104,0.17228585481643677
sub-stroke0095-00016,0.8575187,25.054633259575144,0.018697582185268402,0.15480105578899384
sub-stroke0095-00017,0.83723575,23.709145083056228,0.024333881214261055,0.1525072455406189
sub-stroke0095-00018,0.8496954,25.346394110651485,0.019430721178650856,0.13703829050064087
sub-stroke0095-00019,0.808933,22.920769373189867,0.03068351000547409,0.19022497534751892
sub-stroke0095-00020,0.8088612,23.186501910431474,0.030532360076904297,0.1727774441242218
sub-stroke0095-00021,0.7987688,23.282460213722963,0.028952090069651604,0.15121042728424072
sub-stroke0095-00022,0.7842323,22.187645200474194,0.03448157384991646,0.1535414457321167
sub-stroke0095-00023,0.76555735,20.68912747790989,0.04428669437766075,0.16739881038665771
sub-stroke0095-00024,0.76364845,20.21114013268829,0.04883686080574989,0.16997841000556946
sub-stroke0095-00025,0.78333926,20.955595388664854,0.045233577489852905,0.15222309529781342
sub-stroke0095-00026,0.78876656,21.64607977756491,0.03967243432998657,0.14565736055374146
sub-stroke0095-00027,0.7843561,21.546281220046875,0.0396931990981102,0.16136276721954346
sub-stroke0095-00028,0.76652837,21.040898140454715,0.043509989976882935,0.17101293802261353
sub-stroke0095-00029,0.7661037,21.593465161839784,0.04211599752306938,0.1654617041349411
sub-stroke0095-00030,0.78028136,23.18099241894523,0.0330205000936985,0.15335918962955475
sub-stroke0095-00031,0.7731555,22.6868312663129,0.03485753759741783,0.14335085451602936
sub-stroke0095-00032,0.7711236,21.728867189755256,0.041486017405986786,0.14625728130340576
sub-stroke0095-00033,0.77394646,21.236711397757617,0.04292411729693413,0.14896631240844727
sub-stroke0095-00034,0.7691243,20.50076446543832,0.04670266807079315,0.15189021825790405
sub-stroke0095-00035,0.7804201,20.76908092792424,0.04247700050473213,0.15894262492656708
sub-stroke0095-00036,0.7800314,21.01070223800307,0.04330264404416084,0.1528894156217575
sub-stroke0095-00037,0.7878582,20.47403525045211,0.04503364861011505,0.15218722820281982
sub-stroke0095-00038,0.78590447,19.599729098251,0.04916256293654442,0.15691465139389038
sub-stroke0095-00039,0.78161424,19.242062385259967,0.055981624871492386,0.16370254755020142
sub-stroke0095-00040,0.77147335,18.486207936125915,0.06083667650818825,0.16051584482192993
sub-stroke0095-00041,0.74807644,16.841561957330523,0.0767001286149025,0.16981174051761627
sub-stroke0095-00042,0.750354,16.77374028402513,0.07652679085731506,0.177271768450737
sub-stroke0095-00043,0.758727,17.555171148340058,0.06786271184682846,0.17184849083423615
sub-stroke0095-00044,0.7689155,16.85571554110693,0.07344838976860046,0.17548859119415283
sub-stroke0095-00045,0.77712137,16.954293086093795,0.06984756141901016,0.16864809393882751
sub-stroke0095-00046,0.78461885,18.1117677684242,0.05994771420955658,0.165429949760437
sub-stroke0095-00047,0.78740454,18.064260153241285,0.05897970870137215,0.17778514325618744
sub-stroke0095-00048,0.78756315,17.340076741182003,0.0642654150724411,0.1764790117740631
sub-stroke0095-00049,0.7916901,16.496938949978805,0.07161177694797516,0.1699998825788498
sub-stroke0095-00050,0.79268295,16.234985003307614,0.07366745918989182,0.16941161453723907
sub-stroke0095-00051,0.7935755,15.655645484310131,0.07670294493436813,0.17359322309494019
sub-stroke0095-00052,0.7997405,15.375694735845595,0.07665915042161942,0.1666393131017685
sub-stroke0095-00053,0.82623833,16.7989087247932,0.06044551730155945,0.1517447829246521
sub-stroke0095-00054,0.8450906,17.530923088943847,0.053099989891052246,0.14611050486564636
sub-stroke0095-00055,0.8733595,19.809083069960376,0.03655191883444786,0.13642260432243347
sub-stroke0095-00056,0.87739724,18.662304358142435,0.04031773656606674,0.13089866936206818
sub-stroke0095-00057,0.887664,18.70673409097586,0.03713863715529442,0.13517794013023376
sub-stroke0095-00058,0.90627617,20.205337427635005,0.02737743966281414,0.12271793186664581
sub-stroke0095-00059,0.9214646,20.852017862455803,0.023083137348294258,0.12237253785133362
sub-stroke0095-00060,0.9259146,21.816736826374495,0.0179696474224329,0.1467522233724594
sub-stroke0095-00061,0.92637116,20.634133872751214,0.018077298998832703,0.2231609970331192
sub-stroke0095-00062,0.9077575,16.79938663406751,0.028702259063720703,0.2805539071559906
sub-stroke0095-00063,0.87706393,13.099196018353938,0.05921505019068718,0.3885307312011719
sub-stroke0095-00064,0.8387093,10.979083771802102,0.09028869867324829,0.4482015371322632
sub-stroke0095-00065,0.79630584,9.143824455451451,0.13171295821666718,0.48140949010849
sub-stroke0095-00066,0.73814946,7.509590467254901,0.18835361301898956,0.5178370475769043
sub-stroke0095-00067,0.65960497,6.118460394444573,0.25708791613578796,0.5871657133102417
sub-stroke0095-00068,0.5811534,4.94933591239537,0.332811564207077,0.6307665109634399
sub-stroke0095-00069,0.51197445,4.061221686055139,0.4038761556148529,0.6959052681922913
sub-stroke0095-00070,0.45300007,3.4533659758181763,0.46204182505607605,0.7155301570892334
sub-stroke0096-00000,0.8572585,10.224221159594688,0.10051789879798889,0.26726049184799194
sub-stroke0096-00001,0.8779735,11.345325506312172,0.0786757543683052,0.2419334352016449
sub-stroke0096-00002,0.88864785,12.588756936488213,0.06091207265853882,0.22101043164730072
sub-stroke0096-00003,0.9086008,13.879138670535227,0.046127498149871826,0.2080586701631546
sub-stroke0096-00004,0.9160083,15.317017558615877,0.035399794578552246,0.236290842294693
sub-stroke0096-00005,0.9119541,16.82486365430436,0.029608214274048805,0.27291029691696167
sub-stroke0096-00006,0.9050867,19.29321524153822,0.020919382572174072,0.2175692319869995
sub-stroke0096-00007,0.9087699,21.92226010274934,0.016211656853556633,0.20386525988578796
sub-stroke0096-00008,0.9110109,25.461601032760196,0.011905265040695667,0.16729003190994263
sub-stroke0096-00009,0.9126604,23.679549375108856,0.01719551905989647,0.15560287237167358
sub-stroke0096-00010,0.89668965,24.25858140425604,0.017652863636612892,0.16296768188476562
sub-stroke0096-00011,0.9009581,24.91743357905653,0.016407446935772896,0.10743719339370728
sub-stroke0096-00012,0.87441665,23.979271519506096,0.019853239879012108,0.15610814094543457
sub-stroke0096-00013,0.86935645,25.173711884115114,0.016093173995614052,0.167075976729393
sub-stroke0096-00014,0.8581554,25.468405757912848,0.0168252382427454,0.15499305725097656
sub-stroke0096-00015,0.8405424,23.98741590598915,0.023062916472554207,0.156663179397583
sub-stroke0096-00016,0.8310519,22.52354571629489,0.030020980164408684,0.15227875113487244
sub-stroke0096-00017,0.84325236,26.25053556313651,0.020066026598215103,0.12286376953125
sub-stroke0096-00018,0.8462747,26.987324716558426,0.017482083290815353,0.12486302852630615
sub-stroke0096-00019,0.84675026,25.735463244584583,0.01921207271516323,0.1391279548406601
